name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
Roy F. Kenzie,Roy F. Kenzie Bridge,Miami‐Dade,https://en.wikipedia.org/wiki/Jack_Thompson_%28activist%29,Found,47.0,true,seq=3.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Jack Thompson (born 1951) is an American attorney and activist best known for his controversial campaigns against violence in video games and rap music. He gained prominence in the 1990s and 2000s for filing lawsuits against video game companies, arguing they contributed to youth violence. Thompson also targeted rap artists, claiming their lyrics incited criminal behavior, and frequently appeared in media debates. His career was marked by legal disbarment in 2008 and ongoing public criticism for his aggressive tactics.","['University of Florida, Bachelor of Arts', 'University of Florida College of Law, Juris Doctor']",1951-01-01,,"Cleveland, Ohio, United States",not found,male,no,yes,no,no
Saint Marcellin Champagnat,Saint Marcellin Champagnat Way,Miami‐Dade,https://en.wikipedia.org/wiki/Marcellin_Champagnat,Found,42.0,true,seq=17.4; human:+40; fl-miss:-10; county-miss:-8,"Marcellin Champagnat was a French Catholic priest born on May 20, 1789, and died on June 6, 1840. He is best known as the founder of the Marist Brothers, a religious congregation dedicated to education and youth ministry. Champagnat focused on providing education to underprivileged children, particularly in rural areas of France. His work laid the foundation for the global expansion of Marist educational institutions, leaving a lasting impact on Catholic education.","['Seminary of Saint-Irénée, Lyon', 'Theological studies under Father Courveille']",1789-05-20,1840-06-06,"Le Rosey, Loire, France","Saint-Chamond, Loire, France",male,no,no,no,no
Senator Ruben Mendiola,Senator Ruben Mendiola Way,Miami‐Dade,https://en.wikipedia.org/wiki/Ferdinand_Marcos,Found,43.4,true,seq=7.4; last-mismatch:-4; human:+40; pol:+15; fl-miss:-10; county-miss:-8; us:+5,"Ferdinand Marcos was born on September 11, 1917, in Sarrat, Ilocos Norte, Philippines, and died on September 28, 1989, in Honolulu, Hawaii, USA. He served as the 10th President of the Philippines from 1965 to 1986, a tenure marked by the declaration of martial law in 1972 and a controversial authoritarian rule. A lawyer by profession, Marcos was also a World War II veteran and a key political figure whose regime was later associated with widespread corruption and human rights abuses. His ousting in the 1986 People Power Revolution cemented his legacy as one of the most polarizing leaders in Philippine history.","['University of the Philippines, Bachelor of Arts (1939)', 'University of the Philippines College of Law, Bachelor of Laws (1939)']",1917-09-11,1989-09-28,"Sarrat, Ilocos Norte, Philippines","Honolulu, Hawaii, USA",male,no,yes,yes,no
Senator Sherman Winn,Senator Sherman Winn Bridge,Miami‐Dade,https://en.wikipedia.org/wiki/Sherman_S._Winn,Found,79.7,true,seq=13.7; human:+40; pol:+15; fl:+10; county-miss:-8; us:+5,"Sherman S. Winn was an American politician and lawyer born in 1883. He served as a member of the United States House of Representatives from New York from 1925 to 1931. Winn was a Republican and practiced law before entering politics, contributing to legislative matters during his tenure. He passed away in 1947, leaving a legacy in New York's political history.","['Cornell University, Bachelor of Laws (LL.B.)', 'Hamilton College, Bachelor of Arts (A.B.)']",1883-09-15,1947-01-01,"Cazenovia, New York, United States","New York City, New York, United States",male,no,yes,no,no
Shawn O'Dare,Shawn O'Dare Way,Miami‐Dade,Not Found,Not Found,0.0,false,seq=3.4; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Sidney Alterman,Sidney Alterman Way,Miami‐Dade,https://en.wikipedia.org/wiki/Ezra_Klein,Found,27.0,true,seq=3.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Ezra Klein is an American journalist, political commentator, and media entrepreneur born on May 9, 1984. He is best known for co-founding Vox in 2014, a news website focused on explanatory journalism, and hosting The Ezra Klein Show, a popular podcast. Klein previously worked at The Washington Post and The American Prospect, where he gained prominence for his coverage of health care policy and progressive politics. His work has significantly influenced digital media and political discourse in the United States.","['University of California, Los Angeles (UCLA), BA in Political Science', 'University of California, Berkeley, Graduate studies (unfinished)']",1984-05-09,,"Irvine, California, United States",not found,male,no,yes,no,no
Sigmund Zilber,Sigmund Zilber Memorial Highway,Miami‐Dade,Not Found,Not Found,22.2,false,seq=6.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
South Bayshore Drive Historic,South Bayshore Drive Historic Highway,Miami‐Dade,Not Found,Not Found,7.5,false,seq=6.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
South Miami Avenue Historic,South Miami Avenue Historic Highway,Miami‐Dade,Not Found,Not Found,21.8,false,seq=12.8; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Steve Mainster,Steve Mainster Memorial Drive,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Steven Cranman,Steven Cranman Boulevard,Miami‐Dade,Not Found,Not Found,0.0,false,seq=4.3; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Sunny Isles,Sunny Isles Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Dave_Duerson,Found,47.0,true,seq=3.5; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Dave Duerson was an American professional football player born on November 28, 1960, who achieved prominence as a safety in the NFL. He played for teams like the Chicago Bears, New York Giants, and Phoenix Cardinals, earning four Super Bowl rings and four Pro Bowl selections during his career. After retiring from football, Duerson became involved in business and philanthropy, including advocacy for retired NFL players' health and welfare. He died by suicide on February 17, 2011, at the age of 50, with his brain later diagnosed with chronic traumatic encephalopathy (CTE) linked to repeated head injuries.","['University of Notre Dame', ""Bachelor's degree in Business Administration""]",1960-11-28,2011-02-17,"Muncie, Indiana, United States","Sunny Isles Beach, Florida, United States",male,yes,no,no,no
Sunset Drive State Historic,Sunset Drive State Historic Highway,Miami‐Dade,Not Found,Not Found,8.1,false,seq=7.1; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Tanya Martin Oubre Pekel,Tanya Martin Oubre Pekel Street,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Trooper Robert G. Smith,Trooper Robert G. Smith Bridge,Miami‐Dade,Not Found,Not Found,17.0,false,seq=4.5; last-mismatch:-4; le:+15; fl:+10; county-miss:-8,,,,,,,,,,,
"Victor Hernandez, Sr","Victor Hernandez, Sr. Way",Miami‐Dade,Not Found,Not Found,5.1,false,seq=9.1; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
William H. Turner,William H. Turner Memorial Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/William_H._Turner_%28politician%29,Found,27.0,true,seq=20.0; fl:+10; county-miss:-8; us:+5,"William H. Turner was an American politician born in 1837. He served as a member of the United States House of Representatives from Kentucky during the late 19th century. Turner was known for his involvement in post-Civil War Reconstruction politics and his advocacy for agricultural interests. He passed away in 1905, leaving a legacy in Kentucky's political history.",,1837-01-01,1905-01-01,not found,not found,male,no,yes,no,no
Willy Chirino,Willy Chirino Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Ayl%C3%ADn_M%C3%BAjica,Found,47.0,true,seq=3.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Aylín Mujica was a Cuban-Mexican actress born on November 26, 1924, in Havana, Cuba. She became a prominent figure in the Golden Age of Mexican cinema, starring in over 50 films and earning acclaim for her performances in melodramas and comedies. Mujica also worked in theater and television, receiving multiple awards, including the New York Latin ACE Awards in 1999. She passed away on February 18, 2021, leaving behind a lasting legacy in Latin American entertainment.",,1924-11-26,2021-02-18,"Havana, Cuba","Mexico City, Mexico",female,no,no,no,no
Yitzhak Rabin,Yitzhak Rabin Boulevard,Miami‐Dade,https://en.wikipedia.org/wiki/Al_Gore,Found,47.0,true,seq=6.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Albert Arnold Gore Jr. was born on March 31, 1948, in Washington, D.C., USA. He served as the 45th Vice President of the United States from 1993 to 2001 under President Bill Clinton and was previously a U.S. Senator and Representative from Tennessee. Gore is also widely recognized for his environmental activism, particularly his efforts to combat climate change, which earned him the Nobel Peace Prize in 2007. As a politician, author, and advocate, he remains a prominent figure in global discussions on sustainability and technology policy.","['Harvard University, BA in Government (1969)', 'Vanderbilt University Divinity School (attended, no degree)']",1948-03-31,,"Washington, D.C., United States",not found,male,no,yes,yes,no
Dante B. Fascell,Dante B. Fascell Bridge,Monroe,https://en.wikipedia.org/wiki/Dante_Fascell,Found,67.0,true,seq=17.9; human:+40; fl:+10; county-miss:-8; us:+5,"Dante Bruno Fascell was an American politician born on March 9, 1917, who served as a Democratic member of the U.S. House of Representatives from Florida for nearly four decades (1955–1993). Known for his expertise in foreign policy, he chaired the House Foreign Affairs Committee and played a key role in shaping Cold War-era legislation, including the Fascell Amendment on immigration. Fascell earned a law degree and practiced before entering politics, becoming one of Florida’s most influential congressional figures. He passed away on November 2, 1998, leaving a legacy as a dedicated public servant and advocate for international relations.","['University of Miami, Coral Gables, Florida', 'Bachelor of Arts (B.A.)', 'University of Miami School of Law, Juris Doctor (J.D.)']",1917-03-09,1998-11-02,"Bridgehampton, New York, United States","Miami, Florida, United States",male,no,yes,yes,no
Representative Bernie C. Papy,Representative Bernie C. Papy Bridge,Monroe,https://en.wikipedia.org/wiki/Bernie_Papy,Found,77.0,true,seq=11.0; human:+40; pol:+15; fl:+10; county-miss:-8; us:+5,"Bernie Papy was a notable American football player and coach. Born in 1927, he played as a halfback for the University of Kentucky Wildcats and later coached at various high schools and colleges. Papy is best remembered for his contributions to football programs in Kentucky, including his role as head coach at Eastern Kentucky University. He passed away in 2017, leaving a legacy in collegiate and high school football.",['University of Kentucky'],1927-01-01,2017-01-01,not found,not found,male,yes,no,no,no
"Whale Harbor Joe Roth, Jr","Whale Harbor Joe Roth, Jr., Bridge",Monroe,https://en.wikipedia.org/wiki/John_Anderson_%28actor%29,Found,27.0,true,seq=5.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"John Anderson was an American actor born on October 20, 1922, in Clayton, Illinois. He had a prolific career spanning over four decades, appearing in more than 200 films and television shows, often in supporting roles. Known for his rugged demeanor and versatility, he became a familiar face in Westerns, crime dramas, and sci-fi productions during Hollywood's Golden Age. Anderson passed away on August 7, 1992, in Sherman Oaks, California, leaving behind a legacy as a dependable character actor in classic cinema and TV.",,1922-10-20,1992-08-07,"Clayton, Illinois, United States","Sherman Oaks, California, United States",male,no,no,no,no
Harry S. Truman Overseas,Harry S. Truman Overseas Highway,Multiple Counties,https://en.wikipedia.org/wiki/Harry_S._Truman,Found,44.4,true,seq=15.4; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Harry S. Truman was born on May 8, 1884, and died on December 26, 1972. He served as the 33rd President of the United States from 1945 to 1953, succeeding Franklin D. Roosevelt during the final months of World War II. Truman is best known for authorizing the atomic bombings of Hiroshima and Nagasaki, implementing the Marshall Plan, and overseeing the beginning of the Cold War. A former farmer, soldier, and county judge, his leadership during pivotal post-war years shaped modern American foreign and domestic policy.","['Independence High School', 'Kansas City Law School (attended, no degree)', ""Spalding's Commercial College (secretarial training)""]",1884-05-08,1972-12-26,"Lamar, Missouri, United States","Kansas City, Missouri, United States",male,no,yes,yes,yes
Gale Lemerand,Gale Lemerand Drive,Alachua,https://en.wikipedia.org/wiki/Ida_B._Wells,Found,27.0,true,seq=4.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Ida B. Wells was an African American investigative journalist, educator, and early civil rights leader born on July 16, 1862. She became a prominent anti-lynching crusader, exposing racial violence through her fearless reporting and activism in the late 19th and early 20th centuries. Wells co-founded the NAACP and was a suffragist who fought for women's rights alongside racial justice. She died on March 25, 1931, leaving a lasting legacy as a pioneering voice against injustice and inequality.","['Rust College (attended, expelled for confronting college president)', 'Fisk University (summer sessions, no degree)']",1862-07-16,1931-03-25,"Holly Springs, Mississippi, United States","Chicago, Illinois, United States",female,no,yes,no,no
